MOBILE_PHONE_NO,ACTV_REASON_CODE,ACTV_REASON_DESCRIPTION,ADJ_CREATION_DATE,ACTV_AMT
1234588446,OGWRV,Overage Bill Shock US Roam Voice,25/06/2014,$65.00
1234577217,OGWRV,Overage Bill Shock US Roam Voice,10/01/2014,$556.00
1234577217,OGWDD,Overage Bill Shock Data Device,10/01/2014,$422.42
1234590515,OGWRD,Overage Bill Shock US Roam Data,16/06/2014,$10.94
1234586971,OGWDD,Overage Bill Shock Data Device,10/04/2014,$70.00
1234582824,OGWRD,Overage Bill Shock US Roam Data,09/05/2014,$31.09
1234584822,OGWTUS,Overage Bill Shock US Roam Text,26/05/2014,$46.90
1234588447,OGWT,Overage Bill Shock Text,26/05/2014,$20.80
1234586137,OGWRV,Overage Bill Shock US Roam Voice,23/02/2014,$22.50
1234577218,OGWRV,Overage Bill Shock US Roam Voice,20/05/2014,$225.00
1234582825,OGWRD,Overage Bill Shock US Roam Data,15/07/2014,$25.56
1234586973,OGWDD,Overage Bill Shock Data Device,13/06/2014,$500.00
1234586973,OGWDD,Overage Bill Shock Data Device,13/06/2014,$129.02
1234587267,OGWDD,Overage Bill Shock Data Device,13/06/2014,$5.26
1234589797,OGWDD,Overage Bill Shock Data Device,13/06/2014,$50.06
1234590506,OGWDD,Overage Bill Shock Data Device,18/06/2014,$27.87
1234588448,OGWDD,Overage Bill Shock Data Device,16/05/2014,"$1,665.98"
1234586974,OGWTI,Overage Bill Shock Intl Roam Text,06/03/2014,$88.99
1234586139,OGWDD,Overage Bill Shock Data Device,24/06/2014,$145.48
1234584824,OGWRDI,Overage Bill Shock Intl Roam Data,27/05/2014,$343.56
1234587270,OGWVA,Overage Bill Shock Voice Airtime,04/01/2014,$13.00
1234590748,OGWDHS,Overage Bill Shock Data MHSI,08/07/2014,$10.00
1234591617,OGWT,Overage Bill Shock Text,26/07/2014,$0.30
1234582826,OGWRV,Overage Bill Shock US Roam Voice,02/01/2014,$74.50
1234582826,OGWRD,Overage Bill Shock US Roam Data,02/01/2014,$30.46
1234578172,OGWTI,Overage Bill Shock Intl Roam Text,13/03/2014,$215.22
1234582828,OGWDD,Overage Bill Shock Data Device,27/05/2014,$120.38
1234577220,OGWRV,Overage Bill Shock US Roam Voice,02/07/2014,$20.00
1234578174,OGWDD,Overage Bill Shock Data Device,08/04/2014,$50.00
1234577221,OGWDD,Overage Bill Shock Data Device,07/07/2014,$200.00
1234582829,OGWRD,Overage Bill Shock US Roam Data,04/03/2014,$850.00
1234578176,OGWDHS,Overage Bill Shock Data MHSI,06/01/2014,$25.00
1234577222,OGWRDI,Overage Bill Shock Intl Roam Data,21/04/2014,$36.82
1234577222,OGWTI,Overage Bill Shock Intl Roam Text,21/04/2014,$238.80
1234577222,OGWRVI,Overage Bill Shock Intl Roam Voice,21/04/2014,$444.00
1234577223,OGWRV,Overage Bill Shock US Roam Voice,18/03/2014,$184.00
1234578177,OGWRV,Overage Bill Shock US Roam Voice,28/02/2014,$68.50
1234586975,OGWDD,Overage Bill Shock Data Device,13/02/2014,$50.00
1234577224,OGWDD,Overage Bill Shock Data Device,21/05/2014,$31.60
1234591781,OGWDD,Overage Bill Shock Data Device,21/07/2014,$65.00
1234582830,OGWRD,Overage Bill Shock US Roam Data,13/05/2014,$50.00
1234588453,OGWRV,Overage Bill Shock US Roam Voice,21/03/2014,$54.00
1234588454,OGWRVI,Overage Bill Shock Intl Roam Voice,27/03/2014,$30.00
1234587272,OGWDD,Overage Bill Shock Data Device,26/03/2014,$52.59
1234584825,OGWVLD,Overage Bill Shock Vocie LD,07/03/2014,$102.50
1234578179,OGWDD,Overage Bill Shock Data Device,17/03/2014,$41.91
1234579201,OGWDD,Overage Bill Shock Data Device,17/03/2014,$203.30
1234579201,OGWDD,Overage Bill Shock Data Device,17/03/2014,$386.91
1234579201,OGWDD,Overage Bill Shock Data Device,17/03/2014,$400.00
1234579201,OGWDD,Overage Bill Shock Data Device,17/03/2014,$400.00
1234579202,OGWDD,Overage Bill Shock Data Device,17/03/2014,$33.75
1234582831,OGWDD,Overage Bill Shock Data Device,17/03/2014,$400.00
1234582831,OGWDD,Overage Bill Shock Data Device,17/03/2014,$222.65
1234582831,OGWDD,Overage Bill Shock Data Device,17/03/2014,$400.00
1234582831,OGWDD,Overage Bill Shock Data Device,17/03/2014,$400.00
1234582831,OGWDD,Overage Bill Shock Data Device,17/03/2014,$118.69
1234586140,OGWDD,Overage Bill Shock Data Device,17/03/2014,$16.63
1234587273,OGWDD,Overage Bill Shock Data Device,17/03/2014,$169.71
1234587273,OGWDD,Overage Bill Shock Data Device,17/03/2014,$185.30
1234588455,OGWDD,Overage Bill Shock Data Device,17/03/2014,$400.00
1234588455,OGWDD,Overage Bill Shock Data Device,17/03/2014,$119.65
1234588455,OGWDD,Overage Bill Shock Data Device,17/03/2014,$63.85
1234588863,OGWDD,Overage Bill Shock Data Device,17/03/2014,$400.00
1234588863,OGWDD,Overage Bill Shock Data Device,17/03/2014,$186.75
1234588863,OGWDD,Overage Bill Shock Data Device,17/03/2014,$186.93
1234588863,OGWDD,Overage Bill Shock Data Device,17/03/2014,$186.93
1234577225,OGWDD,Overage Bill Shock Data Device,28/02/2014,$332.36
1234577226,OGWRV,Overage Bill Shock US Roam Voice,14/03/2014,$121.00
1234589798,OGWRD,Overage Bill Shock US Roam Data,13/05/2014,"$1,278.00"
1234584826,OGWRDI,Overage Bill Shock Intl Roam Data,27/05/2014,$100.00
1234578180,OGWRVI,Overage Bill Shock Intl Roam Voice,25/02/2014,$217.00
1234578180,OGWRDI,Overage Bill Shock Intl Roam Data,25/02/2014,$100.60
1234579203,OGWT,Overage Bill Shock Text,27/01/2014,$1.50
1234582832,OGWT,Overage Bill Shock Text,27/01/2014,$7.20
1234577227,OGWDD,Overage Bill Shock Data Device,28/01/2014,$25.00
1234587274,OGWT,Overage Bill Shock Text,08/01/2014,$74.10
1234587275,OGWRV,Overage Bill Shock US Roam Voice,12/05/2014,$211.50
1234584828,OGWRDI,Overage Bill Shock Intl Roam Data,05/03/2014,$100.00
1234577228,OGWTUS,Overage Bill Shock US Roam Text,04/03/2014,$117.80
1234589799,OGWVA,Overage Bill Shock Voice Airtime,30/04/2014,$172.35
1234578181,OGWRV,Overage Bill Shock US Roam Voice,30/01/2014,$44.25
1234582833,OGWRV,Overage Bill Shock US Roam Voice,30/01/2014,$11.00
1234582834,OGWRV,Overage Bill Shock US Roam Voice,30/01/2014,$1.75
1234586141,OGWRV,Overage Bill Shock US Roam Voice,30/01/2014,$4.50
1234586142,OGWRV,Overage Bill Shock US Roam Voice,13/02/2014,$68.25
1234586142,OGWTUS,Overage Bill Shock US Roam Text,13/02/2014,$118.10
1234586976,OGWRV,Overage Bill Shock US Roam Voice,30/01/2014,$4.95
1234587276,OGWRV,Overage Bill Shock US Roam Voice,30/01/2014,$5.50
1234588456,OGWRV,Overage Bill Shock US Roam Voice,30/01/2014,$25.00
1234589800,OGWRV,Overage Bill Shock US Roam Voice,30/01/2014,$4.75
1234577229,OGWVA,Overage Bill Shock Voice Airtime,05/04/2014,$232.75
1234577230,OGWRV,Overage Bill Shock US Roam Voice,09/05/2014,$55.00
1234590227,OGWRV,Overage Bill Shock US Roam Voice,09/05/2014,$27.00
1234568670,OGWDD,Overage Bill Shock Data Device,20/02/2014,$25.46
1234582835,OGWRD,Overage Bill Shock US Roam Data,10/02/2014,$50.00
1234582835,OGWRV,Overage Bill Shock US Roam Voice,25/03/2014,$54.00
1234582835,OGWRDI,Overage Bill Shock Intl Roam Data,25/03/2014,$391.15
1234579204,OGWT,Overage Bill Shock Text,10/02/2014,$22.35
1234578183,OGWRD,Overage Bill Shock US Roam Data,22/05/2014,$361.00
1234578184,OGWDD,Overage Bill Shock Data Device,23/05/2014,$500.00
1234587277,OGWVA,Overage Bill Shock Voice Airtime,17/02/2014,$76.00
1234587277,OGWVLD,Overage Bill Shock Vocie LD,17/02/2014,$141.50
1234587278,OGWTI,Overage Bill Shock Intl Roam Text,17/03/2014,$13.50
1234587278,OGWDD,Overage Bill Shock Data Device,15/04/2014,$33.96
1234579205,OGWRD,Overage Bill Shock US Roam Data,14/05/2014,$33.64
1234579206,OGWT,Overage Bill Shock Text,21/04/2014,$51.65
1234578185,OGWDD,Overage Bill Shock Data Device,06/02/2014,$53.82
1234578185,OGWDD,Overage Bill Shock Data Device,16/04/2014,$30.00
1234586143,OGWVLD,Overage Bill Shock Vocie LD,06/02/2014,$1.35
1234590229,OGWRV,Overage Bill Shock US Roam Voice,08/07/2014,$36.50
1234579207,OGWRV,Overage Bill Shock US Roam Voice,10/03/2014,$505.00
1234590518,OGWTUS,Overage Bill Shock US Roam Text,24/02/2014,$48.00
1234590518,OGWRV,Overage Bill Shock US Roam Voice,24/02/2014,$115.50
1234579209,OGWDHS,Overage Bill Shock Data MHSI,05/01/2014,$100.00
1234579210,OGWRD,Overage Bill Shock US Roam Data,12/06/2014,$11.68
1234590230,OGWT,Overage Bill Shock Text,14/03/2014,$29.80
1234579211,OGWVLD,Overage Bill Shock Vocie LD,12/02/2014,$221.00
1234587315,OGWRD,Overage Bill Shock US Roam Data,25/07/2014,$20.43
1234578186,OGWVLD,Overage Bill Shock Vocie LD,27/06/2014,$80.00
1234578187,OGWDD,Overage Bill Shock Data Device,10/01/2014,$16.17
1234590231,OGWVLD,Overage Bill Shock Vocie LD,21/05/2014,$3.00
1234586144,OGWVA,Overage Bill Shock Voice Airtime,12/02/2014,$21.10
1234589801,OGWDD,Overage Bill Shock Data Device,31/03/2014,$50.00
1234579212,OGWVA,Overage Bill Shock Voice Airtime,14/03/2014,$62.63
1234586145,OGWTI,Overage Bill Shock Intl Roam Text,11/02/2014,$100.00
1234586145,OGWDD,Overage Bill Shock Data Device,06/03/2014,$142.27
1234586147,OGWDD,Overage Bill Shock Data Device,10/01/2014,$25.33
1234587316,OGWDD,Overage Bill Shock Data Device,06/01/2014,$500.00
1234578188,OGWRD,Overage Bill Shock US Roam Data,04/03/2014,$100.00
1234586148,OGWDD,Overage Bill Shock Data Device,09/05/2014,$277.61
1234582836,OGWVLD,Overage Bill Shock Vocie LD,03/07/2014,$84.25
1234588457,OGWRD,Overage Bill Shock US Roam Data,24/03/2014,$741.31
1234588866,OGWT,Overage Bill Shock Text,20/05/2014,$34.40
1234584830,OGWDD,Overage Bill Shock Data Device,22/07/2014,$57.34
1234579214,OGWRV,Overage Bill Shock US Roam Voice,06/03/2014,$289.75
1234588458,OGWTI,Overage Bill Shock Intl Roam Text,21/07/2014,$27.00
1234588458,OGWRVI,Overage Bill Shock Intl Roam Voice,21/07/2014,$93.00
1234584831,OGWRD,Overage Bill Shock US Roam Data,05/03/2014,$50.00
1234584831,OGWTUS,Overage Bill Shock US Roam Text,05/03/2014,$67.80
1234584831,OGWRV,Overage Bill Shock US Roam Voice,06/03/2014,$187.50
1234584831,OGWRVI,Overage Bill Shock Intl Roam Voice,12/05/2014,$273.00
1234586149,OGWDHS,Overage Bill Shock Data MHSI,08/01/2014,$54.00
1234586149,OGWDHS,Overage Bill Shock Data MHSI,09/01/2014,$375.00
1234577233,OGWDD,Overage Bill Shock Data Device,06/05/2014,$45.28
1234584832,OGWT,Overage Bill Shock Text,08/05/2014,$56.95
1234586150,OGWRV,Overage Bill Shock US Roam Voice,10/04/2014,$65.25
1234586151,OGWRV,Overage Bill Shock US Roam Voice,24/04/2014,$296.25
1234586151,OGWRD,Overage Bill Shock US Roam Data,24/04/2014,$243.69
1234577234,OGWRV,Overage Bill Shock US Roam Voice,08/04/2014,$19.00
1234590749,OGWDD,Overage Bill Shock Data Device,30/04/2014,$50.00
1234579217,OGWDD,Overage Bill Shock Data Device,23/07/2014,$10.00
1234579217,OGWRD,Overage Bill Shock US Roam Data,09/06/2014,$50.00
1234588908,OGWRVI,Overage Bill Shock Intl Roam Voice,18/02/2014,$31.00
1234586152,OGWDD,Overage Bill Shock Data Device,12/03/2014,$49.55
1234584833,OGWDD,Overage Bill Shock Data Device,02/06/2014,$6.42
1234589803,OGWDD,Overage Bill Shock Data Device,28/04/2014,$50.00
1234586153,OGWRD,Overage Bill Shock US Roam Data,18/02/2014,$24.90
1234586154,OGWTI,Overage Bill Shock Intl Roam Text,10/02/2014,$5.80
1234586154,OGWRVI,Overage Bill Shock Intl Roam Voice,12/02/2014,$2.00
1234590232,OGWDD,Overage Bill Shock Data Device,04/05/2014,$15.70
